province,area_type,name,region,geocode,latitude,longitude,forecast_time,cloud_high,cloud_low,cloud_medium,condition,rain,relative_humidity,sea_level_pressure,temperature,temperature_max,temperature_min,wind_direction,wind_speed
ตรัง,province,ตรัง,S,92,7.557969,99.609802,2026-08-23 00:00:00+07:00,48.5,88.75,19.75,4,5.9,88.62,1011.28,27.41,32.29,24.66,225.52,5.5
ตรัง,province,ตรัง,S,92,7.557969,99.609802,2026-08-24 00:00:00+07:00,49.5,85.38,28.13,4,0.2,85.98,1010.89,27.66,30.83,24.13,258.97,6.9
นครศรีธรรมราช,province,นครศรีธรรมราช,S,80,8.419865,99.962821,2026-08-18 00:00:00+07:00,60.42,14.5,44.63,1,0.0,61.79,1010.58,29.88,33.66,25.73,291.52,12.18
นครศรีธรรมราช,province,นครศรีธรรมราช,S,80,8.419865,99.962821,2026-08-19 00:00:00+07:00,25.88,0.0,2.75,1,0.0,45.61,1009.3,31.02,34.83,28.6,276.24,15.33
นครศรีธรรมราช,province,นครศรีธรรมราช,S,80,8.419865,99.962821,2026-08-20 00:00:00+07:00,16.63,11.5,23.25,1,12.0,72.02,1010.21,28.03,31.71,26.51,275.16,11.99
นครศรีธรรมราช,province,นครศรีธรรมราช,S,80,8.419865,99.962821,2026-08-21 00:00:00+07:00,47.25,24.88,22.25,1,0.1,72.76,1010.81,28.7,32.74,26.42,236.89,9.51
นครศรีธรรมราช,province,นครศรีธรรมราช,S,80,8.419865,99.962821,2026-08-22 00:00:00+07:00,51.5,25.5,15.0,1,0.1,74.7,1011.33,28.57,31.85,26.1,253.21,8.27
นครศรีธรรมราช,province,นครศรีธรรมราช,S,80,8.419865,99.962821,2026-08-23 00:00:00+07:00,51.0,31.38,14.88,1,3.4,73.36,1010.64,29.11,33.07,26.09,231.78,9.65
นครศรีธรรมราช,province,นครศรีธรรมราช,S,80,8.419865,99.962821,2026-08-24 00:00:00+07:00,57.75,37.5,62.13,1,24.2,81.0,1010.71,27.7,33.43,25.21,215.64,10.07
นราธิวาส,province,นราธิวาส,S,96,6.428561,101.822871,2026-08-18 00:00:00+07:00,30.33,49.21,8.92,1,0.0,80.13,1011.26,28.1,31.3,24.82,18.81,6.72
นราธิวาส,province,นราธิวาส,S,96,6.428561,101.822871,2026-08-19 00:00:00+07:00,23.29,29.17,20.29,1,0.3,68.54,1010.51,28.98,34.98,25.93,262.42,11.12
นราธิวาส,province,นราธิวาส,S,96,6.428561,101.822871,2026-08-20 00:00:00+07:00,21.13,57.5,21.0,3,1.5,79.68,1011.1,27.77,33.36,23.59,71.15,5.9
นราธิวาส,province,นราธิวาส,S,96,6.428561,101.822871,2026-08-21 00:00:00+07:00,11.88,54.63,12.63,3,0.0,79.72,1011.37,27.16,30.49,22.38,64.19,5.37
นราธิวาส,province,นราธิวาส,S,96,6.428561,101.822871,2026-08-22 00:00:00+07:00,37.25,59.0,17.25,3,4.0,83.39,1011.74,27.13,30.38,23.84,326.93,6.06
นราธิวาส,province,นราธิวาส,S,96,6.428561,101.822871,2026-08-23 00:00:00+07:00,47.5,45.0,13.88,2,3.8,87.61,1011.15,26.55,29.96,23.16,50.11,6.16
นราธิวาส,province,นราธิวาส,S,96,6.428561,101.822871,2026-08-24 00:00:00+07:00,51.13,67.88,34.88,3,2.0,86.02,1010.97,26.48,29.91,23.69,54.06,5.54
ปัตตานี,province,ปัตตานี,S,94,6.86866,101.249235,2026-08-18 00:00:00+07:00,22.79,49.63,4.71,3,0.0,78.94,1011.33,27.84,30.72,24.76,341.36,6.4
ปัตตานี,province,ปัตตานี,S,94,6.86866,101.249235,2026-08-19 00:00:00+07:00,16.71,51.08,22.17,1,0.3,72.37,1010.55,28.84,34.94,25.36,252.87,11.01
ปัตตานี,province,ปัตตานี,S,94,6.86866,101.249235,2026-08-20 00:00:00+07:00,6.88,48.0,11.75,1,0.0,81.47,1011.06,27.55,30.49,25.57,213.53,7.83
ปัตตานี,province,ปัตตานี,S,94,6.86866,101.249235,2026-08-21 00:00:00+07:00,23.88,48.63,3.63,1,2.5,86.7,1011.29,27.2,29.97,24.1,349.71,5.69
ปัตตานี,province,ปัตตานี,S,94,6.86866,101.249235,2026-08-22 00:00:00+07:00,35.63,51.25,4.5,3,0.0,87.03,1011.73,27.33,29.93,25.04,330.36,5.67
ปัตตานี,province,ปัตตานี,S,94,6.86866,101.249235,2026-08-23 00:00:00+07:00,57.25,59.5,13.38,3,0.0,87.13,1011.13,27.15,28.87,25.53,357.7,6.67
ปัตตานี,province,ปัตตานี,S,94,6.86866,101.249235,2026-08-24 00:00:00+07:00,42.5,55.5,21.63,3,6.1,89.61,1010.8,27.21,28.77,25.7,349.78,7.43
พังงา,province,พังงา,S,82,8.442509,98.519465,2026-08-18 00:00:00+07:00,55.88,80.88,30.54,4,0.1,81.94,1011.85,27.65,31.1,24.91,273.45,8.34
พังงา,province,พังงา,S,82,8.442509,98.519465,2026-08-19 00:00:00+07:00,20.0,70.04,2.17,4,0.1,77.67,1011.24,27.5,30.06,25.39,245.63,9.1
พังงา,province,พังงา,S,82,8.442509,98.519465,2026-08-20 00:00:00+07:00,28.25,82.0,18.0,4,1.1,81.18,1011.25,27.39,29.81,25.88,263.91,9.15
พังงา,province,พังงา,S,82,8.442509,98.519465,2026-08-21 00:00:00+07:00,48.75,80.5,19.13,5,7.0,88.6,1011.47,26.92,30.16,25.07,244.18,7.81
พังงา,province,พังงา,S,82,8.442509,98.519465,2026-08-22 00:00:00+07:00,40.13,93.38,2.5,4,0.3,86.38,1011.98,27.23,30.2,25.09,247.55,7.76
พังงา,province,พังงา,S,82,8.442509,98.519465,2026-08-23 00:00:00+07:00,36.13,82.75,20.13,4,0.7,87.2,1011.26,27.33,30.91,23.97,259.34,8.02
พังงา,province,พังงา,S,82,8.442509,98.519465,2026-08-24 00:00:00+07:00,31.63,86.13,35.38,4,9.2,90.04,1011.07,26.46,29.44,24.6,248.79,10.05
พัทลุง,province,พัทลุง,S,93,7.619135,100.072981,2026-08-18 00:00:00+07:00,31.83,31.33,19.46,1,0.0,73.26,1011.22,28.83,33.2,25.39,255.05,9.76
พัทลุง,province,พัทลุง,S,93,7.619135,100.072981,2026-08-19 00:00:00+07:00,14.67,50.33,18.46,2,0.0,73.05,1010.23,28.67,32.59,25.7,285.83,12.76
พัทลุง,province,พัทลุง,S,93,7.619135,100.072981,2026-08-20 00:00:00+07:00,10.75,59.5,19.13,2,0.0,76.87,1010.91,27.08,32.04,22.44,254.18,10.62
พัทลุง,province,พัทลุง,S,93,7.619135,100.072981,2026-08-21 00:00:00+07:00,38.25,55.25,5.38,4,1.2,71.27,1011.15,28.17,34.4,23.3,238.73,4.98
พัทลุง,province,พัทลุง,S,93,7.619135,100.072981,2026-08-22 00:00:00+07:00,43.5,22.5,0.0,1,0.9,75.43,1011.57,28.31,34.33,23.55,263.53,6.02
พัทลุง,province,พัทลุง,S,93,7.619135,100.072981,2026-08-23 00:00:00+07:00,51.0,51.0,25.5,3,0.5,79.16,1010.99,28.38,33.7,23.93,282.36,6.66
พัทลุง,province,พัทลุง,S,93,7.619135,100.072981,2026-08-24 00:00:00+07:00,50.5,70.88,45.75,3,6.3,83.01,1010.76,27.81,34.11,24.2,301.9,5.55
ภูเก็ต,province,ภูเก็ต,S,83,7.889262,98.385376,2026-08-18 00:00:00+07:00,49.38,70.33,19.58,3,0.1,75.47,1011.95,28.66,30.72,26.74,277.61,7.3
ภูเก็ต,province,ภูเก็ต,S,83,7.889262,98.385376,2026-08-19 00:00:00+07:00,15.92,73.54,4.29,3,0.5,73.53,1011.23,28.65,30.8,27.01,271.53,8.72
ภูเก็ต,province,ภูเก็ต,S,83,7.889262,98.385376,2026-08-20 00:00:00+07:00,23.38,76.88,14.13,4,0.2,76.77,1011.17,28.59,31.36,27.29,268.74,7.37
ภูเก็ต,province,ภูเก็ต,S,83,7.889262,98.385376,2026-08-21 00:00:00+07:00,38.75,82.5,6.88,4,0.4,73.81,1011.41,28.98,30.61,27.65,275.32,8.32
ภูเก็ต,province,ภูเก็ต,S,83,7.889262,98.385376,2026-08-22 00:00:00+07:00,29.75,74.5,1.38,4,0.2,77.29,1011.93,29.01,31.9,27.01,238.12,6.82
ภูเก็ต,province,ภูเก็ต,S,83,7.889262,98.385376,2026-08-23 00:00:00+07:00,39.88,85.0,28.13,4,11.0,76.58,1011.29,28.71,30.65,26.84,253.57,7.71
ภูเก็ต,province,ภูเก็ต,S,83,7.889262,98.385376,2026-08-24 00:00:00+07:00,27.13,94.88,52.75,4,8.5,80.85,1011.06,28.46,30.68,26.48,273.08,6.7
ยะลา,province,ยะลา,S,95,6.541759,101.281588,2026-08-18 00:00:00+07:00,33.08,54.67,5.0,3,0.1,81.07,1011.42,27.77,32.96,24.12,234.36,11.93
ยะลา,province,ยะลา,S,95,6.541759,101.281588,2026-08-19 00:00:00+07:00,18.92,59.63,18.63,3,6.8,79.25,1010.77,27.77,34.84,24.41,255.96,15.42
ยะลา,province,ยะลา,S,95,6.541759,101.281588,2026-08-20 00:00:00+07:00,7.38,43.25,29.63,3,0.0,73.71,1011.17,27.45,33.83,23.4,200.02,9.78
ยะลา,province,ยะลา,S,95,6.541759,101.281588,2026-08-21 00:00:00+07:00,15.5,46.75,0.0,2,0.0,79.94,1011.36,27.15,34.15,22.2,107.89,3.87
ยะลา,province,ยะลา,S,95,6.541759,101.281588,2026-08-22 00:00:00+07:00,42.5,48.63,8.75,3,0.0,74.91,1011.75,28.32,34.95,23.07,113.21,5.55
ยะลา,province,ยะลา,S,95,6.541759,101.281588,2026-08-23 00:00:00+07:00,54.5,61.88,17.38,3,13.6,82.35,1011.15,27.57,34.93,23.26,157.73,7.65
ยะลา,province,ยะลา,S,95,6.541759,101.281588,2026-08-24 00:00:00+07:00,54.88,80.25,29.63,3,76.5,86.78,1010.89,27.12,33.84,23.72,96.88,4.77
ระนอง,province,ระนอง,S,85,9.967139,98.633426,2026-08-18 00:00:00+07:00,77.0,88.96,58.71,4,11.6,85.73,1011.74,27.03,29.5,24.86,248.35,7.68
ระนอง,province,ระนอง,S,85,9.967139,98.633426,2026-08-19 00:00:00+07:00,34.58,91.04,14.13,4,2.7,82.19,1010.92,27.25,30.83,26.05,248.53,9.94
ระนอง,province,ระนอง,S,85,9.967139,98.633426,2026-08-20 00:00:00+07:00,51.5,88.38,48.63,4,9.1,87.87,1010.56,27.17,28.25,26.49,232.91,10.19
ระนอง,province,ระนอง,S,85,9.967139,98.633426,2026-08-21 00:00:00+07:00,62.0,92.75,52.13,5,16.8,87.55,1011.04,27.46,28.94,26.46,252.63,9.38
ระนอง,province,ระนอง,S,85,9.967139,98.633426,2026-08-22 00:00:00+07:00,51.38,95.25,13.63,4,0.8,86.96,1011.6,27.84,29.16,26.48,241.13,10.81
ระนอง,province,ระนอง,S,85,9.967139,98.633426,2026-08-23 00:00:00+07:00,39.5,95.0,2.0,4,7.8,84.87,1010.98,27.57,29.22,26.42,238.75,8.07
ระนอง,province,ระนอง,S,85,9.967139,98.633426,2026-08-24 00:00:00+07:00,32.5,86.63,45.13,5,25.8,86.01,1010.79,27.6,28.9,26.47,243.13,8.43
สงขลา,province,สงขลา,S,90,7.207486,100.596251,2026-08-18 00:00:00+07:00,32.46,26.04,3.46,1,0.0,78.92,1011.29,28.01,30.87,25.76,248.82,9.67
สงขลา,province,สงขลา,S,90,7.207486,100.596251,2026-08-19 00:00:00+07:00,10.08,40.21,9.92,1,0.0,77.68,1010.49,28.52,31.69,26.13,258.72,16.08
สงขลา,province,สงขลา,S,90,7.207486,100.596251,2026-08-20 00:00:00+07:00,8.5,47.75,0.25,3,10.6,79.57,1011.02,27.81,30.77,25.02,240.64,9.08
สงขลา,province,สงขลา,S,90,7.207486,100.596251,2026-08-21 00:00:00+07:00,39.0,43.63,0.0,1,0.0,81.29,1011.16,28.19,31.32,25.34,230.52,6.51
สงขลา,province,สงขลา,S,90,7.207486,100.596251,2026-08-22 00:00:00+07:00,39.25,27.38,10.38,1,0.0,84.55,1011.72,27.39,29.51,25.63,248.96,4.97
สงขลา,province,สงขลา,S,90,7.207486,100.596251,2026-08-23 00:00:00+07:00,49.0,32.25,14.75,1,9.3,85.54,1011.09,27.11,28.54,25.72,39.92,4.83
สงขลา,province,สงขลา,S,90,7.207486,100.596251,2026-08-24 00:00:00+07:00,54.5,60.88,25.38,2,3.4,87.95,1010.82,27.1,28.13,25.54,46.16,4.07
สตูล,province,สตูล,S,91,6.62339,100.066649,2026-08-18 00:00:00+07:00,22.13,62.71,4.5,3,0.0,82.22,1011.79,26.97,30.54,23.22,284.29,7.93
สตูล,province,สตูล,S,91,6.62339,100.066649,2026-08-19 00:00:00+07:00,9.08,80.29,19.63,4,0.4,84.88,1011.17,27.01,32.1,23.04,285.97,9.74
สตูล,province,สตูล,S,91,6.62339,100.066649,2026-08-20 00:00:00+07:00,4.38,91.5,4.38,4,1.7,82.07,1011.43,27.29,31.13,23.84,249.07,7.37
สตูล,province,สตูล,S,91,6.62339,100.066649,2026-08-21 00:00:00+07:00,22.63,60.5,0.0,3,0.0,85.31,1011.52,26.91,31.04,23.31,193.39,5.13
สตูล,province,สตูล,S,91,6.62339,100.066649,2026-08-22 00:00:00+07:00,33.75,67.38,5.88,4,0.0,85.75,1011.92,26.97,30.49,23.52,228.18,6.21
สตูล,province,สตูล,S,91,6.62339,100.066649,2026-08-23 00:00:00+07:00,44.5,45.63,7.38,3,0.0,83.14,1011.3,26.83,29.74,23.96,224.75,9.78
สตูล,province,สตูล,S,91,6.62339,100.066649,2026-08-24 00:00:00+07:00,40.38,64.38,20.88,2,0.0,81.18,1010.96,27.77,31.03,24.62,244.2,6.05
สุราษฎร์ธานี,province,สุราษฎร์ธานี,S,84,9.136008,99.320337,2026-08-18 00:00:00+07:00,60.17,73.54,32.75,3,0.1,68.9,1011.27,28.7,35.55,24.88,261.85,11.56
สุราษฎร์ธานี,province,สุราษฎร์ธานี,S,84,9.136008,99.320337,2026-08-19 00:00:00+07:00,21.96,53.79,3.0,4,0.0,70.99,1010.53,28.37,34.6,24.58,251.88,11.4
สุราษฎร์ธานี,province,สุราษฎร์ธานี,S,84,9.136008,99.320337,2026-08-20 00:00:00+07:00,34.5,56.25,12.88,3,2.1,76.51,1010.38,27.71,33.45,24.1,193.77,7.44
สุราษฎร์ธานี,province,สุราษฎร์ธานี,S,84,9.136008,99.320337,2026-08-21 00:00:00+07:00,55.75,69.25,31.5,5,19.7,81.12,1010.93,27.28,32.16,23.91,235.75,10.26
สุราษฎร์ธานี,province,สุราษฎร์ธานี,S,84,9.136008,99.320337,2026-08-22 00:00:00+07:00,44.88,73.88,17.63,3,3.5,80.05,1011.36,28.02,32.88,23.75,268.11,8.73
สุราษฎร์ธานี,province,สุราษฎร์ธานี,S,84,9.136008,99.320337,2026-08-23 00:00:00+07:00,43.88,58.0,1.63,3,0.1,77.09,1010.65,28.38,33.34,24.58,270.51,8.1
สุราษฎร์ธานี,province,สุราษฎร์ธานี,S,84,9.136008,99.320337,2026-08-24 00:00:00+07:00,35.5,84.25,49.88,3,12.6,83.93,1010.6,27.18,32.12,24.85,236.06,7.85
